TOTAL_VALUE,LOT_SQFT,YR_BUILT,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL
269.82,10947,1920,1237,1.5,6,3,1,1,1,0,None
203.7,2174,1920,1382,1,7,3,1,0,1,0,None
288.2,4050,1935,1456,1,6,3,1,0,1,1,Old
262.4,4911,1960,1020,1,5,3,1,0,1,1,None
331.4,10294,1943,1346,1.5,6,3,1,0,1,1,None
284,6035,1960,1320,2,7,3,1,1,1,0,None
282.7,4565,1904,1220,2,6,3,1,0,1,0,None
246.8,5963,1963,1008,1,5,3,1,0,1,0,None
290.3,6364,1960,1726,1,6,3,1,1,1,0,None
301.8,5090,1955,1120,1,7,4,1,1,1,0,None
311.2,9551,1943,1306,1.5,6,2,1,1,1,1,Old
299.1,4772,1900,1584,2,6,3,1,0,1,0,None
353.8,19264,1943,1306,1.5,6,3,1,1,1,1,None
290,4050,1960,1176,1,5,4,1,1,1,1,None
289.2,4501,1960,1313,1.5,6,3,2,0,1,1,None
293.9,6008,1960,1557,1.5,6,2,1,1,1,0,None
346.6,4500,1940,960,1,7,4,2,0,1,1,None
314.2,6998,1943,1536,2,7,3,3,0,1,1,Recent
280.7,6077,1965,1726,1,6,3,1,1,1,0,None
298.6,6000,1960,1682,1,6,3,1,1,1,0,None
327.9,10759,1967,1469,1.5,6,2,1,1,1,0,None
442.2,4459,2007,1469,2,7,3,2,1,1,1,None
232.5,2426,1904,1233,1.5,6,3,1,0,1,0,None
302.2,4283,1960,1104,2,5,3,1,1,1,0,None
298.2,4251,1953,1320,1.5,6,3,2,0,1,1,Old
317,5963,1963,1008,1,7,3,1,1,1,0,None
304.8,6035,1960,1726,1,8,3,1,1,1,2,None
281.7,4272,1962,1104,2,5,3,1,1,1,0,None
216.2,3337,1920,1223,1.5,6,3,1,0,1,0,None
302.2,13149,1955,1134,1,5,2,1,0,1,1,None
356.8,17604,1969,1714,1.5,5,3,2,0,1,1,None
317.8,11250,1954,1244,1,6,3,1,1,1,1,None
295.7,4220,1953,1056,1,6,3,1,0,1,1,None
249.2,7103,1940,1075,1,6,3,1,0,1,1,None
314.8,6077,1965,1726,1,7,3,1,1,2,1,None
220.4,2644,1920,1063,2,6,3,1,1,1,0,None
251,2961,1910,882,1.5,4,2,1,0,1,0,Recent
280.8,3158,1964,1868,1,8,3,1,1,1,0,None
329.9,8858,1960,1726,1,7,3,1,1,1,2,None
345.6,6000,1960,1487,1,7,4,2,0,1,0,Recent
244.2,1358,1904,1598,2,8,1,2,0,1,0,None
261.1,3958,1960,1161,1,5,2,1,0,1,1,None
314.1,10641,1965,1008,1,6,3,1,1,2,0,None
288.4,4000,1960,1352,1,7,2,1,1,1,0,None
258.5,4000,1963,1260,1,6,3,1,1,1,0,None
269.1,4351,1960,912,1,6,3,1,1,1,0,None
395.2,4203,2001,1448,2,7,3,2,1,1,1,None
333.8,11844,1960,1726,1,6,3,1,1,1,0,None
290.2,5963,1963,1008,1,7,3,1,1,1,1,None
276.7,6035,1960,1247,1,7,4,1,1,1,0,None
362,4072,1942,1591,1.5,7,4,2,0,1,0,Recent
301.2,3200,1964,1859,1,5,3,1,0,1,0,None
285.2,8245,1943,1306,1.5,7,3,2,0,1,1,Recent
352.7,7649,1965,1280,1,7,4,1,1,2,1,Old
325.2,6014,1960,1728,2,7,3,2,0,1,1,None
437.9,8861,1798,2953,2,11,4,2,0,1,0,Old
313.3,6077,1960,1726,1,7,3,1,1,1,0,None
338.7,8815,1965,1726,1,7,3,2,0,2,0,None
276.9,4254,1962,1404,1,5,3,1,1,1,0,Old
280.3,2845,1920,1761,1.5,8,5,2,0,1,0,Recent
275.7,6000,1965,1487,1,6,3,1,1,1,0,None
281.7,4204,1956,1042,1,6,2,1,0,1,1,None
283.1,4910,1973,1440,2,5,3,1,1,1,0,None
277.6,6750,1949,,1,4,1,1,0,1,0,None
307.1,7532,1960,1726,1,6,2,2,0,1,0,None
307.8,4117,1960,1537,2,7,4,1,1,1,1,None
295.6,1237,1990,1908,2,7,4,1,2,1,1,None
370.5,11617,1960,2343,1,6,3,1,1,1,0,None
316.2,5401,1963,1488,2,7,3,1,1,1,0,None
300.4,6044,1960,1870,1,5,3,1,0,1,0,None
285.3,4803,1920,2196,2,8,3,2,0,1,0,None
290.2,9387,1943,1306,1.5,7,3,1,1,1,1,Old
296.7,5935,1960,1320,2,6,3,1,1,1,0,None
312.3,6035,1960,1726,1,10,3,1,1,1,0,None
366.8,9359,1965,2390,1,10,5,1,1,1,1,Old
362.3,5726,1964,1883,1.5,8,4,1,2,1,1,None
246,6202,1959,982,1,5,3,1,0,1,1,None
360.8,7285,1965,2168,1,6,3,2,1,2,1,None
315.4,4342,1964,1596,2,7,4,1,1,1,1,None
286.3,5877,1964,1726,1,5,3,2,0,1,0,None
286.8,4032,1960,1190,1,8,4,1,0,1,0,None
314.3,4162,1950,1354,1.5,6,3,2,0,1,1,None
276.7,4548,1930,1367,2,6,3,1,1,1,1,Old
322.3,7999,1965,1008,1,9,4,1,1,2,0,None
433.1,6102,1994,2135,1,6,3,1,1,1,1,None
270.7,4858,1965,1008,1,7,3,1,1,1,2,None
393.1,6000,1967,1908,1,8,3,2,0,1,1,Recent
287,4000,1964,1188,1,5,3,1,0,1,1,None
324.1,5099,1933,1577,2,7,4,2,1,1,0,None
316.2,6750,1964,1528,1,7,3,1,1,1,1,None
284.6,6071,1960,1487,1,6,2,1,0,1,2,None
292.1,7444,1965,1487,1,5,3,1,0,1,0,Recent
316.2,10566,1960,1726,1,5,3,1,1,1,0,None
335.6,18670,1940,1474,1.5,7,3,2,0,1,1,None
299.1,5950,1960,1966,1,9,3,1,1,1,2,None
463.9,4478,2008,2138,2.5,7,4,2,1,1,0,None
350.9,5857,1963,1849,1.5,8,3,1,2,1,1,None
326.3,6035,1960,1692,1,6,3,1,1,1,0,Old
355.8,8526,1965,1726,1,9,3,2,0,2,0,None
273.9,4207,1960,1123,1,5,3,1,0,1,1,None
312.5,3718,1960,1560,2,7,4,1,1,1,1,None
360.6,6761,1965,1836,1,7,3,1,1,1,0,None
380.6,6505,1994,1670,1,7,3,2,0,1,2,None
377.5,5494,1929,1820,2,8,4,2,0,1,0,Old
284.3,6000,1960,1726,1,6,3,1,1,1,0,None
250.2,3630,1935,1081,1,6,2,1,0,1,0,None
315.3,4434,1988,1350,2,8,3,1,1,1,0,None
310,6000,1960,1521,1,7,3,1,1,1,0,None
297.9,4000,1980,1104,1,8,4,2,0,1,0,None
176.9,1037,1920,1680,2,6,3,1,0,1,0,None
326.7,12568,1950,1747,1.5,11,4,1,1,1,2,None
370.3,6091,1960,1589,1.5,7,4,2,1,1,0,None
316.6,6012,1967,1320,2,6,3,1,1,1,0,None
324.9,5668,1960,1487,1,7,4,2,0,2,0,None
325.9,5992,1964,1566,1.5,8,3,2,1,1,1,None
288,3417,1960,1306,1.5,6,3,1,1,1,1,None
257.7,4252,1960,1123,1,6,3,1,0,1,1,None
309.6,6380,1965,1726,1,7,3,1,1,2,0,None
321.8,5264,1958,1481,1.5,8,3,1,1,1,1,Old
343.1,6000,1960,2048,1,8,4,2,0,2,2,Recent
270.3,3166,1960,1128,1,6,3,1,0,1,1,None
309.9,9861,1967,1350,1,6,2,1,1,1,0,None
274.2,10539,1960,1170,1,6,2,1,1,1,2,None
314.2,4331,1960,1110,1,6,3,1,1,1,1,Recent
333.5,6104,1960,1268,1.5,8,4,2,0,1,0,Recent
262.3,9358,1920,1432,2,7,3,1,0,1,1,None
397.2,7998,1994,1726,1,6,3,1,1,1,1,None
315.6,7038,1968,1726,1,5,3,1,1,1,0,None
289.2,6000,1960,1247,1,7,3,1,0,1,0,None
329.8,4477,1960,1368,2,7,4,1,1,2,1,None
412,8919,1991,2509,1.5,7,4,1,1,1,1,None
288.3,6000,1969,1692,1,8,3,1,1,1,0,None
309.5,5554,1960,1354,1.5,7,3,2,0,1,0,None
265.3,4297,1960,1354,1.5,6,3,1,0,1,1,None
275.3,4905,1963,1469,1.5,6,2,1,1,1,0,None
283,3108,1960,1109,1,6,3,2,0,1,1,Recent
328.4,11081,1967,1726,1,6,3,1,0,2,0,Old
313.4,6000,1960,1726,1,6,3,1,1,1,0,None
282.1,6212,1960,1469,1.5,4,1,1,0,1,0,None
336.3,6131,1965,1479,1.5,7,3,2,0,1,1,None
171.8,2313,1912,754,1,5,2,1,0,1,0,None
231.1,5657,1972,1080,1,5,3,1,0,1,1,None
301.2,3200,1914,1506,1.5,7,3,1,1,1,0,None
420.7,8501,1995,1620,2,7,3,2,1,1,1,None
293.8,4357,1956,1302,1,7,3,1,1,1,1,None
301,6000,1960,1715,1,7,3,1,1,2,1,None
354.8,4770,1912,2246,2,9,5,3,0,1,1,None
337.5,5755,1972,1296,2,7,3,2,1,2,2,None
344.1,6557,1956,1613,1.5,6,3,1,1,1,1,None
346.2,4527,1956,1428,2,8,4,1,1,1,1,Recent
262.1,6713,1965,1008,1,6,3,1,0,1,0,None
418.4,7996,1995,1680,2,7,3,2,1,1,1,None
288.4,4500,1960,1726,1,8,3,1,1,1,0,None
289.3,6000,1960,1726,1,6,3,1,1,1,2,None
283.8,3803,1950,1063,1,6,4,2,0,2,0,Old
302.9,5954,1960,1343,1,6,3,1,1,1,0,None
317.6,8565,1965,1726,1,10,5,2,0,2,0,None
338.3,6976,1965,1877,1,8,3,2,0,1,2,None
195.3,4994,1920,1440,2,7,4,1,0,1,0,None
311.9,6612,1965,1487,1,7,3,1,1,2,0,None
314.7,9477,1967,1726,1,7,4,1,1,1,0,None
286.8,4369,1960,1384,1.5,6,3,2,0,1,1,None
353.3,6956,1965,2007,1,7,3,2,0,2,0,None
259.4,4770,1957,1040,1,5,2,1,0,1,0,None
289.2,4970,1963,1469,1.5,7,3,2,0,1,0,None
289.2,6214,1963,1438,1.5,6,3,2,0,1,0,None
336.8,5868,1960,1875,1,8,4,2,0,1,0,None
346.4,4802,1959,2160,2,7,4,2,0,1,0,None
488.2,18515,1989,2511,2,9,3,3,0,1,2,None
314.7,5964,1920,1149,1.5,6,2,1,1,1,0,Old
326.9,6000,1960,1726,1,8,3,1,1,2,0,None
319.9,6025,1960,1726,1,6,3,1,1,1,0,None
460.3,6072,2005,1937,2,8,4,1,1,1,1,None
283.4,3801,1960,1306,1.5,7,3,1,1,1,1,None
318.1,5654,1963,1664,1.5,6,3,1,2,1,1,None
292.8,6470,1967,1726,1,9,3,1,1,1,0,None
263.9,3967,1964,1280,1,6,3,1,0,1,1,None
333.7,10438,1968,1726,1,6,3,1,1,1,0,None
271.6,6073,1968,1343,1,5,2,1,1,1,0,None
315.2,7274,1965,1679,1,7,3,1,1,1,0,None
369.3,4784,1910,2087,2,7,4,2,0,1,1,Recent
324.2,6612,1965,1993,1,7,3,1,1,2,0,None
510.3,10502,1968,3062,1,9,4,3,0,1,0,Recent
350,7140,1964,1881,1,7,3,2,0,1,0,None
360.6,4933,1993,1704,1,7,3,2,0,1,0,None
311.9,5352,1970,1320,2,7,3,1,1,1,1,Recent
297.7,5952,1963,1438,1.5,7,3,2,0,1,0,None
344.6,4000,1969,2076,1,7,3,1,0,1,0,None
260.1,5744,1965,984,1,5,3,1,0,1,0,None
312,5218,1960,1306,1.5,6,3,2,0,1,1,None
326.1,6099,1960,1320,2,8,4,2,1,2,0,None
296.2,4161,1927,1350,2,7,4,1,1,1,1,None
310.3,6111,1959,1726,1,8,4,1,1,2,0,None
290.1,3904,1960,1306,1.5,7,3,2,0,1,1,None
222.5,2589,1920,748,1.5,4,2,1,0,1,0,None
561.8,5832,2011,2846,2,7,3,2,0,1,0,Recent
305,4276,1966,1142,1,7,3,1,1,1,1,Recent
315.3,3828,1957,1460,1.5,6,2,1,1,1,1,None
266.3,2706,1920,1636,2,7,3,2,0,1,0,None
444.6,4851,2000,1680,2,5,3,2,0,1,0,None
287.9,4106,1954,1495,1.5,4,2,1,0,1,1,None
293.3,5563,1960,2129,1,7,3,1,0,1,0,None
333.8,6166,1960,1726,1,7,4,2,0,1,1,Recent
286.2,6067,1963,1438,1.5,9,4,2,0,1,0,None
326.9,9095,1965,1726,1,6,3,1,1,1,0,None
322.9,6612,1965,2086,1,10,4,1,1,1,2,None
352.1,8085,1960,2166,1,6,3,1,1,1,0,None
276.9,6569,1964,1726,1,8,4,1,1,1,0,None
285.2,5202,1960,1306,1.5,6,3,2,0,1,1,None
330.6,5691,1960,1603,1.5,6,3,1,1,1,1,None
272,3200,1908,1872,2,6,3,2,0,1,0,None
298.1,4193,1950,1400,2,7,4,1,1,1,1,None
275.9,4237,1950,1068,1,6,3,1,1,1,1,None
272.1,6408,1940,1494,1,6,3,1,0,1,1,Old
275.2,4598,1960,1088,1,5,3,1,1,1,1,None
299,4941,1911,1530,2,8,5,1,0,1,0,None
234,3738,1928,1148,1.5,6,3,1,0,1,0,None
298,6594,1961,1469,1.5,5,2,1,1,1,0,None
500,8000,1966,3494,1,12,6,4,0,2,2,None
277.4,6291,1963,1438,1.5,4,1,1,0,1,0,None
203.7,3556,1920,1047,1.5,5,3,1,0,1,0,None
297,7877,1920,966,1,5,2,2,0,1,0,None
250.9,5466,1924,952,1,5,2,1,0,1,0,None
289.8,4240,1960,1347,1,6,3,1,1,1,1,None
290.2,6035,1960,1692,1,6,3,1,1,1,0,None
288.2,4084,1960,1352,2,6,4,1,1,1,1,None
335.7,8968,1965,1794,1,7,3,1,1,1,1,None
389.4,4988,1989,1640,2,8,4,1,1,1,1,None
304.9,4002,1972,1741,2,7,3,1,1,1,0,None
246.3,9282,1920,1122,2,6,3,2,0,1,0,None
343.5,14521,1966,1487,1,7,3,2,0,1,1,None
426.3,9661,1963,1721,1.5,8,3,3,0,1,0,Recent
318.3,4632,1950,1346,1,6,4,1,0,1,0,None
343,7324,1969,1503,1.5,6,4,1,1,1,2,None
366.5,5861,1986,1419,1.5,8,4,2,0,1,0,None
325.7,5113,1960,1056,1,6,2,2,0,1,1,None
281.5,4107,1960,1123,1,6,3,1,0,1,1,None
475.2,8000,1984,2446,2,7,4,1,2,1,1,Old
243.1,3701,1914,1172,2,6,3,1,1,1,0,Old
317.3,6651,1950,1492,2,6,3,2,0,1,1,Old
201.8,5979,1912,853,1,5,1,1,0,1,0,Old
434.6,9689,1983,2685,1,10,6,2,2,2,0,Old
195.1,2800,1925,1220,1.5,6,2,1,1,1,1,None
217.3,3900,1940,1081,1,6,2,1,0,1,0,None
326,4283,1931,1628,2,7,4,2,0,1,1,Old
296.9,3644,1955,1325,1.5,6,3,2,0,1,1,None
284.2,4042,1955,1315,1,6,3,2,0,1,1,None
282.2,5753,1921,1216,1,6,3,1,0,1,0,None
457.7,3356,2011,2552,2,8,4,2,1,1,1,Recent
266.7,4591,1958,1064,1,6,3,1,1,1,1,None
327.9,3981,1960,1300,2,7,4,1,1,1,0,None
287.6,4216,1923,1270,1.5,6,3,1,0,1,0,None
282.5,4197,1955,1265,1.5,6,2,1,1,1,0,None
314.9,3382,1923,1439,1.5,6,3,2,0,1,0,Recent
305.3,4431,1956,1334,1.5,6,4,2,0,1,1,None
382.5,9259,1960,1584,1,6,3,2,0,1,1,None
303.6,4364,1960,1528,1.5,6,3,2,0,1,1,None
340.1,8991,1925,1352,2,6,3,1,1,1,0,None
296.5,5956,1984,1596,2,6,3,1,1,1,1,None
330.3,16000,1925,1430,1,7,3,1,1,1,0,None
266.6,2835,1984,1596,2,6,3,1,1,1,1,None
236.9,2990,1915,972,2,5,2,1,1,1,0,None
294.3,4350,1964,1456,2,6,3,1,1,1,1,None
295,4353,1960,1372,1,6,3,1,1,1,0,None
293.7,4368,1957,1383,1,6,3,2,0,1,1,None
490.1,8372,1972,3089,1,8,3,2,1,2,0,None
281.8,4301,1954,1306,1.5,6,3,1,1,1,1,None
238.6,3435,1920,1516,2,7,4,1,0,1,0,None
333.4,6854,1928,1688,2,8,3,1,0,1,1,Recent
322.2,4151,1957,1344,1,7,5,1,1,1,1,Old
304.1,4668,1958,1317,1.5,6,3,2,0,1,1,None
234.2,6765,1914,798,1,5,2,1,0,1,0,None
196.9,3070,1920,1000,2,6,3,1,0,1,0,None
271,2837,1984,1596,2,6,3,1,1,1,1,None
275.9,4858,1956,1060,1,6,2,1,0,1,1,None
554.4,9897,1986,3063,1,9,4,2,1,1,1,Recent
333.7,4483,1953,1505,1,10,4,2,0,1,0,None
299.6,4508,1960,1346,1.5,6,2,1,1,1,1,None
271.5,2896,1984,1596,2,6,3,1,1,1,1,None
307,4306,1960,1433,1,6,3,1,1,1,1,None
286.9,4640,1920,1087,1,7,2,1,1,1,0,Recent
283.8,4238,1960,1306,1.5,5,2,2,0,1,1,None
295.7,4746,1958,1305,1.5,6,2,1,1,1,1,None
217.3,3461,1943,1042,1,6,4,1,0,1,1,None
283.4,3926,1958,1344,1,6,3,1,1,1,1,None
226.4,4000,1925,962,1,5,2,1,0,1,1,Old
287,4906,1953,1317,1.5,6,3,2,0,1,1,None
480.7,6013,1975,3263,1,9,5,3,0,2,0,None
316.9,12273,1984,1596,2,7,3,1,1,1,1,Recent
263.5,4177,1960,839,1,9,5,1,1,1,1,None
282.7,4163,1956,1123,1,7,3,1,0,1,1,None
182.2,1821,1920,1162,1,6,3,1,0,1,0,None
255,4244,1960,1131,1,5,2,1,0,1,1,None
273.5,3717,1961,1162,1,5,2,1,1,1,1,None
283.6,4980,1958,1317,1.5,6,2,1,1,1,1,None
383,8000,1959,3011,1,9,4,2,1,1,2,None
308,4174,1960,1872,1.5,6,3,1,1,1,1,None
361.1,4823,1938,1628,2,7,3,2,0,1,0,Old
229.1,2900,1915,1119,1.5,7,3,1,0,1,0,None
398.2,5954,1976,2944,1,9,2,2,0,2,0,Old
349.4,6065,1955,1568,2,8,4,1,1,1,1,None
313.6,4342,1957,1265,1.5,6,3,1,1,1,1,None
352.9,7640,1940,1940,2,8,4,1,1,1,1,None
192.4,4237,1940,1205,1,6,2,1,0,1,0,None
286.6,5200,1927,1056,2,7,3,1,1,1,1,None
270.7,4165,1960,1306,1.5,6,3,1,0,1,1,None
335.4,7297,1984,1469,1.5,6,3,1,1,1,1,None
253.6,3015,1924,1248,2,7,4,1,0,1,0,None
346.7,3502,1989,1632,2,8,3,1,1,1,0,None
335.5,4111,1960,1306,1.5,9,3,3,0,2,1,None
291.2,6048,1988,1421,1,7,4,2,0,1,1,None
192.5,4500,1920,890,1,6,3,1,0,1,0,None
204.7,1218,1920,971,1.5,6,3,1,0,1,0,None
397.4,5625,1986,1578,2,6,3,2,1,1,0,None
251.6,4507,1950,788,1,4,2,1,0,1,1,None
315.5,4442,1940,1642,1,8,3,2,0,1,0,None
328.9,9834,1950,1414,1.5,6,3,1,1,1,0,None
239.4,4800,1904,1137,1.5,8,4,1,0,1,0,Old
223.1,6180,1920,898,1.5,4,1,1,0,1,0,Old
291.3,3931,1960,1403,1.5,6,2,1,0,1,1,None
223.02,4500,1908,1254,2,6,3,1,0,1,0,None
424,12870,1961,2193,1,7,3,1,2,1,2,None
348.9,2496,1989,1632,2,7,4,2,1,1,0,None
225.8,6145,1918,736,1,3,1,1,0,1,0,Recent
530.5,4565,1945,2594,2,9,6,2,1,1,0,Recent
273.3,5076,1910,1454,2,7,3,1,0,1,0,None
304.2,7306,1984,1387,1.5,6,3,1,1,1,0,None
380.2,3944,1934,1691,1.5,8,4,1,1,1,0,Recent
262.6,4831,1960,1142,1,5,3,1,0,1,0,None
632.89,2415,1987,4392,2,10,5,2,1,2,0,Recent
545.1,9227,1984,3013,1,6,3,2,1,1,0,None
278.6,4655,1929,1327,1,8,3,1,0,1,0,None
473.2,6058,2004,2018,2,7,4,2,1,1,0,None
356.4,6253,1980,1991,1,6,3,1,0,1,1,None
478.8,6004,2000,2021,2,8,4,2,1,1,0,None
318.6,10500,1970,2284,1,6,4,2,0,1,0,None
478.6,6006,2000,2021,2,7,4,2,1,1,1,None
344.6,10615,1925,1312,2,7,2,1,1,1,1,None
280.4,3207,1914,1379,2,7,3,1,1,1,0,None
259.6,4500,1975,1414,1.5,6,2,1,1,1,1,None
316.1,4730,1910,1659,1.5,6,3,1,1,1,1,None
370.1,10546,1912,1749,1.5,7,3,1,1,1,0,None
379.8,23770,1960,2585,1,7,3,1,1,1,2,None
215.5,2670,1945,1128,2,6,3,1,0,1,0,None
239.2,5086,1920,1070,1.5,6,2,1,0,1,0,None
313.1,4993,1933,1353,2,6,3,1,0,1,1,None
336.2,4935,1959,1352,2,6,3,2,0,1,1,None
198.7,3600,1930,898,1.5,5,2,1,0,1,0,None
336.3,4259,1987,1634,2,6,3,1,1,1,0,Old
245.5,4500,1908,1444,2,7,3,1,0,1,0,None
333.1,11400,1920,1958,2,8,3,2,0,1,0,None
354.2,9945,1950,1414,1.5,6,3,1,1,1,1,None
309.6,4993,1927,1401,2,6,3,1,0,1,1,None
434.8,8951,1964,2655,1,8,3,2,0,1,2,None
546.5,7000,2009,3374,2,9,4,2,1,1,1,None
314.7,3450,1970,1484,2,7,3,1,1,1,0,None
264.7,4860,1960,1000,1,5,3,1,0,1,1,None
380.8,10337,1953,1352,1,6,3,1,0,1,1,None
253.4,2484,1920,1326,2,6,3,1,0,1,0,None
285.9,3354,1956,1306,1.5,6,3,2,0,1,1,None
302.3,4513,1950,1056,1,5,3,2,0,1,1,Recent
294.2,5413,1960,1320,2,6,3,1,1,1,1,None
402.3,6763,1970,2192,2,7,3,2,1,1,1,None
345.9,4566,1955,1829,1.5,8,4,1,1,1,1,None
303.5,2088,1988,1400,2,5,3,1,1,1,1,None
284.8,2853,1960,1176,2,6,3,1,1,1,0,None
305.2,6396,1954,1201,1,5,2,1,0,1,1,None
313.1,7000,1959,2094,1.5,8,4,2,0,1,1,None
316.7,5529,1902,1632,2,6,3,1,0,1,1,None
212.2,4437,1911,893,1,4,1,1,0,1,0,None
318.5,5295,1960,1488,2,7,3,1,1,1,1,None
360.1,4993,1965,1778,1,8,4,2,0,1,0,None
305.6,7159,1966,1950,1,8,4,1,1,1,0,None
305.9,3979,1960,1390,2,7,4,1,1,1,2,None
316,4574,1915,2044,1,8,4,1,1,1,0,None
291.9,4538,1954,1344,1.5,7,3,1,1,1,1,None
363.8,5325,1960,1311,2,7,3,1,1,1,1,None
232.9,3448,1959,1026,1,5,2,1,0,1,0,None
339.7,4993,1950,1800,2,8,4,1,1,1,0,None
335.4,10174,1935,1530,1.5,7,3,1,1,1,0,None
353.1,6664,1996,1485,2,6,3,1,1,1,0,None
304.5,4520,1960,1352,2,6,3,1,1,1,1,None
308.2,5229,1960,1368,2,6,3,1,1,1,1,None
248.4,3849,1920,1100,1,4,1,1,0,1,1,None
329.2,5004,1915,1692,1.5,8,4,2,0,1,0,None
349.7,4993,1967,1470,2,7,4,1,1,1,2,None
265.3,9421,1960,1104,1,6,3,1,1,1,0,None
441.7,6490,1955,1888,1.5,7,3,2,0,1,1,Recent
337.7,4976,1950,1590,2,9,4,1,1,1,2,None
223.2,3526,1915,1067,2,7,3,1,0,1,0,None
259.6,4462,1950,980,1,5,2,1,1,1,1,None
329.1,5458,1970,1200,2,6,3,1,1,1,2,None
294.5,3801,1960,1354,1.5,6,3,2,0,1,0,Recent
377.3,4861,1920,2107,2,6,3,2,0,1,1,Old
371,5995,1988,1674,2,7,4,1,2,1,1,None
362,8924,1955,2311,1,7,3,1,1,1,0,None
330,5763,1910,1616,2,7,3,1,1,1,0,None
313,6066,1956,1306,1.5,6,3,1,1,1,1,None
274.7,1999,1960,1296,2,7,3,1,1,1,1,None
337.7,5787,1960,1676,2,9,3,1,1,1,1,None
277.8,3936,1930,1635,1.5,8,4,1,1,1,0,None
249.2,4100,1956,1092,1,5,2,1,1,1,1,None
249.3,5248,1926,988,1,5,2,1,0,1,1,None
305.3,3645,1960,1354,1.5,8,2,2,0,1,1,None
348.5,4239,1926,1912,2,8,4,2,0,1,0,Old
320.8,5472,1922,1416,2,7,3,1,0,1,0,None
410.9,12305,1950,1566,1.5,6,2,2,0,1,0,None
327,6122,1970,1272,2,6,3,1,1,1,2,None
378,6645,1942,1456,2,8,3,2,1,1,1,None
352.2,5680,1988,1680,2,7,4,2,2,1,1,None
300.7,5832,1956,1306,1.5,6,3,1,0,1,1,None
227.6,3577,1920,1565,1.5,7,4,1,0,1,0,None
292.9,4287,1926,1536,2,6,3,1,0,1,0,Old
313.2,3724,1945,1576,1.5,6,3,1,1,1,1,None
363.1,5478,1988,1674,2,7,4,2,2,1,1,None
373.2,5400,1956,1306,1.5,6,4,2,0,1,1,None
383.8,13100,1950,1398,1,8,5,3,0,1,0,None
309.6,8055,1960,1351,1,5,2,1,0,1,1,None
350.2,4212,1925,1584,2,6,4,2,0,1,0,Recent
310.3,4600,1910,1360,2,6,3,1,0,1,0,None
284.9,4736,1966,1360,2,6,3,1,1,1,1,None
315.2,4728,1956,1548,1.5,7,3,1,1,1,1,Old
385.2,5478,1988,1918,2,9,4,2,2,1,1,None
431.1,4945,1914,2302,2,7,3,2,1,1,0,Recent
311.6,5031,1956,1306,1.5,5,2,2,0,1,0,None
384.2,8600,1960,1848,1,7,4,2,0,1,1,None
356,11962,1952,1351,1,6,3,1,1,1,1,None
294.5,4615,1956,1306,1.5,6,3,1,1,1,1,None
383.3,5478,1988,1930,2,8,4,2,2,1,1,None
306.3,6710,1960,1044,1,6,2,1,0,1,1,None
349.4,5049,1956,1506,1.5,6,3,1,0,1,1,None
272.3,4932,1954,1306,1.5,6,3,1,1,1,1,None
242.8,4108,1945,1254,1,7,3,1,0,1,1,None
333.6,8931,1960,1306,1.5,6,3,1,1,1,0,None
371.2,5563,1988,1736,2,6,4,2,1,1,1,None
299.4,4653,1956,1306,1.5,6,4,1,1,1,1,None
309.7,6398,1960,1266,1,6,3,1,0,1,1,None
371.5,11754,1950,1722,1.5,6,4,2,0,1,1,None
498.8,8449,1952,4658,1,9,4,2,1,1,2,None
310.6,4989,1955,1306,1.5,6,3,2,0,1,1,None
308.8,4691,1950,1306,1.5,6,4,1,1,1,0,None
287.8,3296,1940,1407,1.5,6,3,1,1,1,0,None
337.6,8749,1960,1360,1.5,6,3,2,0,1,1,None
333.5,5226,1962,1372,2,7,3,1,1,1,1,None
300.6,5043,1955,1306,1.5,6,3,2,0,1,1,None
327.9,3447,1940,1400,2,7,3,1,0,1,0,Old
316.7,5229,1957,1434,1.5,6,3,2,0,1,1,Old
318.1,4729,1956,1306,1.5,6,3,2,0,1,1,None
337.6,5022,1955,1599,1.5,7,3,1,1,1,1,None
321.5,5616,1910,1346,1.5,7,3,1,0,1,0,Recent
267.2,4998,1896,1326,1.5,8,3,1,1,1,0,None
302.9,4767,1956,1306,1.5,6,3,1,1,1,1,None
242,6750,1950,754,1,5,2,1,0,1,1,None
507.1,10369,1940,2908,2,9,5,4,0,1,2,Recent
358.9,7554,1960,1591,1.5,7,3,2,0,1,1,None
330.2,7092,1950,1270,1,7,3,1,0,1,1,None
290,5304,1960,1288,1,5,3,1,1,1,1,None
322.8,6494,1955,1671,1,5,3,1,0,1,1,None
278.6,5980,1958,1165,1,6,3,2,0,1,1,None
309.8,10925,1945,1255,1,4,2,1,0,1,0,None
325.6,4351,1920,1330,1,6,3,1,1,1,0,Old
318.2,5212,1956,1306,1.5,6,3,1,1,1,1,None
300.9,7493,1920,1056,1,5,2,1,0,1,0,None
271.8,3480,1920,1320,2,4,3,1,0,1,0,None
263,3642,1960,1310,1,5,3,1,0,1,0,None
488.2,11845,1955,2017,1.5,8,4,1,2,1,1,Old
338.7,7974,1950,1347,1,7,4,2,0,1,0,None
317.3,5395,1960,1671,1,5,2,1,0,1,1,None
351.4,10690,1950,1625,1,6,3,1,0,1,1,None
306.9,7540,1940,996,1,5,2,1,0,1,1,None
